Time (S)	Ch1 Voltage (V)	Ch2 Voltage (V)	
2.717E-2	0.04000	0.25000
2.718E-2	0.04000	0.22000
2.718E-2	-0.02000	0.23000
2.718E-2	0.08000	0.23000
2.719E-2	0.02000	0.25000
2.719E-2	0.02000	0.23000
2.720E-2	0.02000	0.25000
2.720E-2	0.02000	0.24000
2.720E-2	-0.02000	0.27000
2.721E-2	0.00000	0.24000
2.721E-2	0.04000	0.23000
2.722E-2	0.04000	0.23000
2.722E-2	0.02000	0.22000
2.722E-2	0.00000	0.22000
2.723E-2	0.00000	0.25000
2.723E-2	0.00000	0.22000
2.724E-2	0.00000	0.22000
2.724E-2	0.04000	0.23000
2.724E-2	0.00000	0.23000
2.725E-2	0.00000	0.25000
2.725E-2	0.04000	0.23000
2.726E-2	-0.02000	0.25000
2.726E-2	0.04000	0.24000
2.726E-2	0.02000	0.24000
2.727E-2	0.04000	0.25000
2.727E-2	0.02000	0.25000
2.728E-2	0.02000	0.23000
2.728E-2	-0.02000	0.25000
2.728E-2	0.02000	0.23000
2.729E-2	0.04000	0.25000
2.729E-2	0.00000	0.23000
2.730E-2	0.04000	0.24000
2.730E-2	-0.02000	0.22000
2.730E-2	0.04000	0.22000
2.731E-2	0.04000	0.24000
2.731E-2	0.04000	0.22000
2.732E-2	0.04000	0.25000
2.732E-2	0.00000	0.24000
2.732E-2	0.04000	0.24000
2.733E-2	0.04000	0.22000
2.733E-2	-0.02000	0.23000
2.734E-2	0.02000	0.23000
2.734E-2	0.02000	0.21000
2.734E-2	0.04000	0.25000
2.735E-2	0.02000	0.22000
2.735E-2	0.02000	0.23000
2.736E-2	0.02000	0.23000
2.736E-2	0.04000	0.25000
2.736E-2	0.02000	0.20000
2.737E-2	0.02000	0.25000
2.737E-2	0.00000	0.24000
2.738E-2	0.00000	0.22000
2.738E-2	0.02000	0.25000
2.738E-2	0.04000	0.22000
2.739E-2	0.00000	0.23000
2.739E-2	0.00000	0.23000
2.740E-2	0.04000	0.25000
2.740E-2	0.04000	0.25000
2.740E-2	0.02000	0.23000
2.741E-2	-0.02000	0.24000
2.741E-2	0.04000	0.24000
2.742E-2	-0.02000	0.23000
2.742E-2	0.00000	0.25000
2.742E-2	0.04000	0.22000
2.743E-2	0.06000	0.23000
2.743E-2	-0.02000	0.23000
2.744E-2	0.02000	0.25000
2.744E-2	0.02000	0.25000
2.744E-2	0.02000	0.22000
2.745E-2	0.02000	0.25000
2.745E-2	-0.02000	0.25000
2.746E-2	0.02000	0.24000
2.746E-2	0.06000	0.24000
2.746E-2	0.02000	0.24000
2.747E-2	0.04000	0.25000
2.747E-2	0.00000	0.25000
2.748E-2	0.04000	0.24000
2.748E-2	0.00000	0.21000
2.748E-2	0.00000	0.23000
2.749E-2	0.04000	0.23000
2.749E-2	0.02000	0.25000
2.750E-2	-0.02000	0.24000
2.750E-2	0.04000	0.22000
2.750E-2	0.02000	0.23000
2.751E-2	-0.02000	0.25000
2.751E-2	0.04000	0.23000
2.752E-2	0.02000	0.23000
2.752E-2	-0.02000	0.25000
2.752E-2	0.04000	0.24000
2.753E-2	-0.02000	0.24000
2.753E-2	0.00000	0.24000
2.754E-2	0.04000	0.23000
2.754E-2	0.02000	0.25000
2.754E-2	0.04000	0.25000
2.755E-2	-0.04000	0.22000
2.755E-2	0.08000	0.24000
2.756E-2	0.08000	0.24000
2.756E-2	0.02000	0.24000
2.756E-2	0.00000	0.26000
2.757E-2	0.08000	0.22000
2.757E-2	-0.02000	0.25000
2.758E-2	0.02000	0.25000
2.758E-2	0.04000	0.24000
2.758E-2	0.02000	0.24000
2.759E-2	0.02000	0.25000
2.759E-2	0.04000	0.25000
2.760E-2	0.02000	0.25000
2.760E-2	0.00000	0.22000
2.760E-2	0.00000	0.25000
2.761E-2	0.04000	0.24000
2.761E-2	0.02000	0.22000
2.762E-2	0.00000	0.24000
2.762E-2	0.04000	0.24000
2.762E-2	0.04000	0.24000
2.763E-2	0.04000	0.22000
2.763E-2	0.02000	0.25000
2.764E-2	0.00000	0.23000
2.764E-2	0.04000	0.25000
2.764E-2	0.00000	0.26000
2.765E-2	0.00000	0.22000
2.765E-2	0.00000	0.23000
2.766E-2	0.02000	0.23000
2.766E-2	0.04000	0.25000
2.766E-2	-0.02000	0.23000
2.767E-2	0.04000	0.25000
2.767E-2	0.04000	0.24000
2.768E-2	0.04000	0.24000
2.768E-2	-0.02000	0.22000
2.768E-2	0.04000	0.25000
2.769E-2	-0.02000	0.24000
2.769E-2	0.00000	0.23000
2.770E-2	0.00000	0.24000
2.770E-2	0.06000	0.24000
2.770E-2	0.02000	0.24000
2.771E-2	0.00000	0.23000
2.771E-2	0.00000	0.25000
2.772E-2	0.02000	0.24000
2.772E-2	-0.02000	0.22000
2.772E-2	-0.02000	0.23000
2.773E-2	0.04000	0.25000
2.773E-2	0.00000	0.24000
2.774E-2	0.02000	0.24000
2.774E-2	-0.02000	0.24000
2.774E-2	-0.02000	0.23000
2.775E-2	-0.02000	0.23000
2.775E-2	0.04000	0.23000
2.776E-2	-0.02000	0.25000
2.776E-2	0.00000	0.23000
2.776E-2	0.02000	0.25000
2.777E-2	0.04000	0.25000
2.777E-2	-0.02000	0.24000
2.778E-2	-0.02000	0.24000
2.778E-2	0.00000	0.24000
2.778E-2	0.00000	0.22000
2.779E-2	0.04000	0.25000
2.779E-2	0.00000	0.24000
2.780E-2	0.02000	0.22000
2.780E-2	0.04000	0.25000
2.780E-2	0.04000	0.24000
2.781E-2	0.04000	0.24000
2.781E-2	0.02000	0.25000
2.782E-2	-0.02000	0.23000
2.782E-2	0.02000	0.24000
2.782E-2	0.06000	0.22000
2.783E-2	0.02000	0.25000
2.783E-2	0.00000	0.25000
2.784E-2	0.00000	0.23000
2.784E-2	-0.02000	0.23000
2.784E-2	0.00000	0.25000
2.785E-2	0.04000	0.23000
2.785E-2	0.00000	0.23000
2.786E-2	0.08000	0.25000
2.786E-2	-0.02000	0.24000
2.786E-2	0.00000	0.25000
2.787E-2	0.00000	0.25000
2.787E-2	0.02000	0.23000
2.788E-2	-0.02000	0.25000
2.788E-2	0.04000	0.23000
2.788E-2	0.00000	0.24000
2.789E-2	0.04000	0.24000
2.789E-2	-0.04000	0.25000
2.790E-2	0.08000	0.24000
2.790E-2	0.02000	0.22000
2.790E-2	-0.02000	0.25000
2.791E-2	0.04000	0.24000
2.791E-2	-0.02000	0.22000
2.792E-2	0.04000	0.25000
2.792E-2	0.00000	0.25000
2.792E-2	0.04000	0.23000
2.793E-2	0.04000	0.25000
2.793E-2	0.04000	0.22000
2.794E-2	0.02000	0.25000
2.794E-2	-0.06000	0.24000
2.794E-2	-0.04000	0.25000
2.795E-2	0.04000	0.25000
2.795E-2	0.08000	0.24000
2.796E-2	-0.02000	0.24000
2.796E-2	0.00000	0.24000
2.796E-2	0.02000	0.25000
2.797E-2	0.02000	0.25000
2.797E-2	0.02000	0.24000
2.798E-2	0.00000	0.23000
2.798E-2	0.04000	0.25000
2.798E-2	-0.02000	0.25000
2.799E-2	0.04000	0.22000
2.799E-2	0.00000	0.25000
2.800E-2	0.00000	0.23000
2.800E-2	0.04000	0.25000
2.800E-2	0.04000	0.24000
2.801E-2	0.02000	0.24000
2.801E-2	0.06000	0.24000
2.802E-2	0.02000	0.22000
2.802E-2	0.00000	0.23000
2.802E-2	0.02000	0.23000
2.803E-2	0.00000	0.25000
2.803E-2	0.04000	0.24000
2.804E-2	0.00000	0.22000
2.804E-2	-0.04000	0.25000
2.804E-2	0.00000	0.24000
2.805E-2	-0.02000	0.23000
2.805E-2	0.04000	0.22000
2.806E-2	-0.02000	0.25000
2.806E-2	0.04000	0.26000
2.806E-2	0.02000	0.24000
2.807E-2	0.04000	0.24000
2.807E-2	0.04000	0.22000
2.808E-2	0.04000	0.25000
2.808E-2	-0.02000	0.24000
2.808E-2	0.04000	0.23000
2.809E-2	-0.02000	0.23000
2.809E-2	-0.02000	0.23000
2.810E-2	0.02000	0.21000
2.810E-2	0.02000	0.25000
2.810E-2	0.04000	0.22000
2.811E-2	0.00000	0.25000
2.811E-2	0.00000	0.24000
2.812E-2	-0.02000	0.25000
2.812E-2	0.04000	0.23000
2.812E-2	-0.02000	0.25000
2.813E-2	0.04000	0.25000
2.813E-2	0.02000	0.23000
2.814E-2	-0.02000	0.25000
2.814E-2	0.00000	0.24000
2.814E-2	0.02000	0.24000
2.815E-2	0.00000	0.24000
2.815E-2	0.04000	0.22000
2.816E-2	0.02000	0.23000
2.816E-2	0.06000	0.25000
2.816E-2	0.02000	0.24000
2.817E-2	0.02000	0.24000
2.817E-2	0.02000	0.24000
2.818E-2	0.02000	0.22000
2.818E-2	0.04000	0.24000
2.818E-2	0.02000	0.25000
2.819E-2	0.08000	0.22000
2.819E-2	0.02000	0.25000
2.820E-2	0.04000	0.25000
2.820E-2	0.04000	0.24000
2.820E-2	0.04000	0.23000
2.821E-2	0.08000	0.25000
2.821E-2	0.06000	0.24000
2.822E-2	0.02000	0.25000
2.822E-2	0.04000	0.22000
2.822E-2	0.02000	0.23000
2.823E-2	-0.02000	0.23000
2.823E-2	0.02000	0.25000
2.824E-2	0.06000	0.23000
2.824E-2	0.02000	0.24000
2.824E-2	0.02000	0.24000
2.825E-2	0.00000	0.22000
2.825E-2	0.02000	0.25000
2.826E-2	0.02000	0.24000
2.826E-2	0.04000	0.25000
2.826E-2	0.04000	0.24000
2.827E-2	0.00000	0.23000
2.827E-2	0.04000	0.25000
2.828E-2	0.06000	0.22000
2.828E-2	0.04000	0.24000
2.828E-2	0.04000	0.22000
2.829E-2	0.00000	0.25000
2.829E-2	0.02000	0.22000
2.830E-2	0.00000	0.25000
2.830E-2	0.00000	0.25000
2.830E-2	0.02000	0.22000
2.831E-2	0.00000	0.24000
2.831E-2	0.00000	0.23000
2.832E-2	0.02000	0.24000
2.832E-2	-0.02000	0.22000
2.832E-2	0.04000	0.25000
2.833E-2	0.04000	0.25000
2.833E-2	0.02000	0.22000
2.834E-2	0.04000	0.25000
2.834E-2	-0.02000	0.25000
2.834E-2	0.02000	0.24000
2.835E-2	0.02000	0.24000
2.835E-2	0.02000	0.24000
2.836E-2	0.00000	0.25000
2.836E-2	0.04000	0.24000
2.836E-2	0.02000	0.24000
2.837E-2	0.04000	0.25000
2.837E-2	0.02000	0.24000
2.838E-2	0.08000	0.24000
2.838E-2	0.02000	0.25000
2.838E-2	0.04000	0.25000
2.839E-2	0.12000	0.25000
2.839E-2	-0.02000	0.24000
2.840E-2	0.00000	0.23000
2.840E-2	0.04000	0.25000
2.840E-2	0.08000	0.24000
2.841E-2	0.02000	0.25000
2.841E-2	0.02000	0.23000
2.842E-2	0.02000	0.25000
2.842E-2	0.06000	0.24000
2.842E-2	0.02000	0.24000
2.843E-2	0.06000	0.22000
2.843E-2	0.06000	0.27000
2.844E-2	0.00000	0.24000
2.844E-2	0.04000	0.23000
2.844E-2	0.02000	0.25000
2.845E-2	0.08000	0.25000
2.845E-2	0.02000	0.22000
2.846E-2	0.04000	0.25000
2.846E-2	0.04000	0.22000
2.846E-2	0.04000	0.25000
2.847E-2	-0.02000	0.24000
2.847E-2	0.08000	0.24000
2.848E-2	0.04000	0.24000
2.848E-2	0.02000	0.24000
2.848E-2	0.02000	0.24000
2.849E-2	-0.02000	0.23000
2.849E-2	0.04000	0.25000
2.850E-2	0.02000	0.24000
2.850E-2	0.04000	0.22000
2.850E-2	0.02000	0.24000
2.851E-2	0.04000	0.22000
2.851E-2	0.04000	0.23000
2.852E-2	0.04000	0.22000
2.852E-2	0.04000	0.25000
2.852E-2	0.04000	0.25000
2.853E-2	0.04000	0.22000
2.853E-2	0.02000	0.24000
2.854E-2	0.08000	0.23000
2.854E-2	0.08000	0.25000
2.854E-2	0.02000	0.24000
2.855E-2	-0.02000	0.25000
2.855E-2	0.08000	0.24000
2.856E-2	0.02000	0.25000
2.856E-2	0.00000	0.25000
2.856E-2	0.02000	0.25000
2.857E-2	0.02000	0.24000
2.857E-2	0.02000	0.26000
2.858E-2	0.00000	0.24000
2.858E-2	0.02000	0.22000
2.858E-2	0.00000	0.25000
2.859E-2	0.00000	0.24000
2.859E-2	0.00000	0.24000
2.860E-2	0.04000	0.22000
2.860E-2	0.06000	0.24000
2.860E-2	0.02000	0.22000
2.861E-2	0.00000	0.23000
2.861E-2	0.04000	0.25000
2.862E-2	0.02000	0.22000
2.862E-2	0.04000	0.25000
2.862E-2	0.06000	0.24000
2.863E-2	0.10000	0.25000
2.863E-2	0.06000	0.24000
2.864E-2	0.02000	0.24000
2.864E-2	0.02000	0.22000
2.864E-2	-0.02000	0.23000
2.865E-2	0.02000	0.23000
2.865E-2	0.02000	0.25000
2.866E-2	0.02000	0.25000
2.866E-2	0.02000	0.24000
2.866E-2	0.08000	0.25000
2.867E-2	0.02000	0.24000
2.867E-2	0.08000	0.24000
2.868E-2	0.06000	0.25000
2.868E-2	0.06000	0.23000
2.868E-2	0.02000	0.25000
2.869E-2	0.04000	0.24000
2.869E-2	0.06000	0.22000
2.870E-2	0.02000	0.25000
2.870E-2	0.02000	0.24000
2.870E-2	0.08000	0.25000
2.871E-2	-0.02000	0.24000
2.871E-2	0.00000	0.24000
2.872E-2	0.06000	0.25000
2.872E-2	0.02000	0.24000
2.872E-2	0.08000	0.25000
2.873E-2	0.02000	0.24000
2.873E-2	0.06000	0.25000
2.874E-2	0.02000	0.23000
2.874E-2	0.02000	0.23000
2.874E-2	0.04000	0.25000
2.875E-2	0.06000	0.24000
2.875E-2	0.02000	0.22000
2.876E-2	0.08000	0.23000
2.876E-2	0.02000	0.25000
2.876E-2	0.02000	0.25000
2.877E-2	0.04000	0.25000
2.877E-2	0.02000	0.25000
2.878E-2	0.04000	0.24000
2.878E-2	0.04000	0.22000
2.878E-2	0.06000	0.25000
2.879E-2	0.00000	0.24000
2.879E-2	0.04000	0.23000
2.880E-2	0.00000	0.25000
2.880E-2	0.04000	0.22000
2.880E-2	-0.04000	0.25000
2.881E-2	0.04000	0.25000
2.881E-2	0.06000	0.24000
2.882E-2	0.08000	0.24000
2.882E-2	0.02000	0.22000
2.882E-2	0.04000	0.25000
2.883E-2	0.04000	0.22000
2.883E-2	-0.02000	0.25000
2.884E-2	0.04000	0.25000
2.884E-2	0.02000	0.22000
2.884E-2	0.04000	0.25000
2.885E-2	0.06000	0.25000
2.885E-2	0.08000	0.23000
2.886E-2	0.06000	0.22000
2.886E-2	0.02000	0.24000
2.886E-2	-0.02000	0.23000
2.887E-2	0.04000	0.25000
2.887E-2	0.02000	0.25000
2.888E-2	0.06000	0.25000
2.888E-2	0.04000	0.24000
2.888E-2	-0.02000	0.25000
2.889E-2	0.08000	0.25000
2.889E-2	0.06000	0.23000
2.890E-2	0.02000	0.25000
2.890E-2	0.02000	0.24000
2.890E-2	0.00000	0.22000
2.891E-2	0.04000	0.25000
2.891E-2	0.02000	0.22000
2.892E-2	0.02000	0.22000
2.892E-2	-0.02000	0.25000
2.892E-2	0.04000	0.23000
2.893E-2	0.04000	0.24000
2.893E-2	0.04000	0.25000
2.894E-2	0.00000	0.22000
2.894E-2	0.04000	0.25000
2.894E-2	-0.02000	0.24000
2.895E-2	-0.02000	0.25000
2.895E-2	0.00000	0.25000
2.896E-2	0.00000	0.25000
2.896E-2	-0.02000	0.22000
2.896E-2	0.04000	0.25000
2.897E-2	0.00000	0.22000
2.897E-2	0.04000	0.25000
2.898E-2	0.00000	0.24000
2.898E-2	-0.02000	0.25000
2.898E-2	0.00000	0.25000
2.899E-2	0.00000	0.22000
2.899E-2	0.04000	0.25000
2.900E-2	0.00000	0.24000
2.900E-2	0.04000	0.24000
2.900E-2	0.00000	0.23000
2.901E-2	0.04000	0.25000
2.901E-2	0.06000	0.25000
2.902E-2	0.02000	0.24000
2.902E-2	0.08000	0.25000
2.902E-2	0.06000	0.22000
2.903E-2	0.02000	0.25000
2.903E-2	0.08000	0.24000
2.904E-2	0.02000	0.22000
2.904E-2	0.04000	0.23000
2.904E-2	0.06000	0.22000
2.905E-2	0.02000	0.25000
2.905E-2	0.02000	0.25000
2.906E-2	0.04000	0.23000
2.906E-2	0.02000	0.25000
2.906E-2	0.08000	0.22000
2.907E-2	0.00000	0.25000
2.907E-2	0.04000	0.25000
2.908E-2	0.04000	0.24000
2.908E-2	0.02000	0.24000
2.908E-2	0.04000	0.24000
2.909E-2	0.02000	0.25000
2.909E-2	0.04000	0.24000
2.910E-2	0.08000	0.24000
2.910E-2	0.00000	0.24000
2.910E-2	0.04000	0.25000
2.911E-2	0.00000	0.23000
2.911E-2	0.06000	0.25000
2.912E-2	-0.02000	0.24000
2.912E-2	0.12000	0.22000
2.912E-2	-0.02000	0.25000
2.913E-2	0.04000	0.24000
2.913E-2	0.00000	0.25000
2.914E-2	0.04000	0.24000
2.914E-2	0.04000	0.25000
2.914E-2	0.04000	0.24000
2.915E-2	0.02000	0.25000
2.915E-2	0.08000	0.24000
2.916E-2	0.00000	0.24000
2.916E-2	0.04000	0.22000
2.916E-2	0.02000	0.23000
2.917E-2	0.02000	0.25000
2.917E-2	0.00000	0.22000
2.918E-2	0.08000	0.23000
2.918E-2	-0.02000	0.25000
2.918E-2	0.04000	0.25000
2.919E-2	-0.02000	0.24000
2.919E-2	0.04000	0.24000
2.920E-2	0.04000	0.22000
2.920E-2	0.04000	0.25000
2.920E-2	0.04000	0.23000
2.921E-2	0.04000	0.25000
2.921E-2	-0.02000	0.25000
2.922E-2	0.04000	0.25000
2.922E-2	0.06000	0.23000
2.922E-2	0.02000	0.24000
2.923E-2	0.04000	0.24000
2.923E-2	-0.02000	0.25000
2.924E-2	0.04000	0.25000
2.924E-2	0.00000	0.22000
2.924E-2	0.04000	0.23000
2.925E-2	0.04000	0.23000
2.925E-2	0.06000	0.25000
2.926E-2	0.04000	0.24000
2.926E-2	0.00000	0.22000
2.926E-2	0.04000	0.23000
2.927E-2	0.06000	0.25000
2.927E-2	0.04000	0.24000
2.928E-2	-0.02000	0.25000
2.928E-2	0.04000	0.25000
2.928E-2	0.04000	0.22000
2.929E-2	0.08000	0.25000
2.929E-2	0.06000	0.22000
2.930E-2	0.02000	0.25000
2.930E-2	-0.02000	0.24000
2.930E-2	0.02000	0.24000
2.931E-2	0.00000	0.22000
2.931E-2	0.04000	0.25000
2.932E-2	0.02000	0.24000
2.932E-2	0.04000	0.25000
2.932E-2	0.04000	0.24000
2.933E-2	0.04000	0.24000
2.933E-2	0.04000	0.23000
2.934E-2	-0.02000	0.25000
2.934E-2	0.04000	0.25000
2.934E-2	0.02000	0.24000
2.935E-2	0.04000	0.25000
2.935E-2	-0.02000	0.25000
2.936E-2	0.04000	0.22000
2.936E-2	0.04000	0.25000
2.936E-2	0.04000	0.23000
2.937E-2	0.00000	0.25000
2.937E-2	0.00000	0.23000
2.938E-2	0.02000	0.25000
2.938E-2	0.04000	0.24000
2.938E-2	0.04000	0.23000
2.939E-2	0.04000	0.25000
2.939E-2	0.08000	0.25000
2.940E-2	0.00000	0.24000
2.940E-2	0.02000	0.25000
2.940E-2	0.00000	0.25000
2.941E-2	0.04000	0.24000
2.941E-2	0.04000	0.25000
2.942E-2	0.04000	0.24000
2.942E-2	0.02000	0.24000
2.942E-2	0.02000	0.23000
2.943E-2	0.02000	0.25000
2.943E-2	0.00000	0.24000
2.944E-2	0.08000	0.23000
2.944E-2	0.02000	0.25000
2.944E-2	0.02000	0.24000
2.945E-2	0.02000	0.24000
2.945E-2	0.00000	0.23000
2.946E-2	0.04000	0.24000
2.946E-2	0.02000	0.22000
2.946E-2	0.04000	0.25000
2.947E-2	0.02000	0.24000
2.947E-2	0.06000	0.24000
2.948E-2	0.02000	0.23000
2.948E-2	-0.02000	0.25000
2.948E-2	0.04000	0.24000
2.949E-2	-0.02000	0.24000
2.949E-2	0.04000	0.24000
2.950E-2	0.02000	0.22000
2.950E-2	0.02000	0.25000
2.950E-2	0.02000	0.24000
2.951E-2	-0.02000	0.24000
2.951E-2	0.00000	0.24000
2.952E-2	0.02000	0.22000
2.952E-2	0.04000	0.23000
2.952E-2	-0.02000	0.25000
2.953E-2	0.00000	0.24000
2.953E-2	0.06000	0.27000
2.954E-2	0.04000	0.26000
2.954E-2	0.06000	0.24000
2.954E-2	0.00000	0.24000
2.955E-2	0.08000	0.24000
2.955E-2	-0.02000	0.24000
2.956E-2	0.02000	0.25000
2.956E-2	-0.02000	0.25000
2.956E-2	0.04000	0.24000
2.957E-2	0.00000	0.24000
2.957E-2	0.04000	0.25000
2.958E-2	0.04000	0.24000
2.958E-2	0.00000	0.25000
2.958E-2	0.00000	0.22000
2.959E-2	0.08000	0.25000
2.959E-2	-0.02000	0.22000
2.960E-2	0.04000	0.25000
2.960E-2	0.06000	0.25000
2.960E-2	0.02000	0.24000
2.961E-2	0.02000	0.26000
2.961E-2	-0.02000	0.24000
2.962E-2	0.04000	0.22000
2.962E-2	0.06000	0.23000
2.962E-2	-0.02000	0.25000
2.963E-2	0.04000	0.24000
2.963E-2	-0.02000	0.24000
2.964E-2	0.00000	0.23000
2.964E-2	0.04000	0.25000
2.964E-2	0.04000	0.24000
2.965E-2	0.08000	0.24000
2.965E-2	0.06000	0.24000
2.966E-2	0.04000	0.25000
2.966E-2	0.06000	0.24000
2.966E-2	0.04000	0.24000
2.967E-2	0.08000	0.25000
2.967E-2	0.06000	0.26000
2.968E-2	0.00000	0.23000
2.968E-2	0.00000	0.25000
2.968E-2	0.00000	0.26000
2.969E-2	0.04000	0.24000
2.969E-2	0.02000	0.25000
2.970E-2	0.02000	0.22000
2.970E-2	0.02000	0.25000
2.970E-2	0.06000	0.25000
2.971E-2	-0.02000	0.23000
2.971E-2	0.04000	0.25000
2.972E-2	0.02000	0.22000
2.972E-2	0.04000	0.25000
2.972E-2	0.04000	0.24000
2.973E-2	0.06000	0.24000
2.973E-2	0.02000	0.24000
2.974E-2	0.02000	0.23000
2.974E-2	0.04000	0.25000
2.974E-2	0.04000	0.27000
2.975E-2	0.00000	0.24000
2.975E-2	0.00000	0.23000
2.976E-2	0.04000	0.25000
2.976E-2	0.06000	0.24000
2.976E-2	-0.02000	0.27000
2.977E-2	0.06000	0.24000
2.977E-2	0.02000	0.24000
2.978E-2	0.04000	0.25000
2.978E-2	0.02000	0.24000
2.978E-2	0.02000	0.22000
2.979E-2	0.02000	0.25000
2.979E-2	0.04000	0.24000
2.980E-2	0.02000	0.24000
2.980E-2	-0.02000	0.24000
2.980E-2	0.04000	0.23000
2.981E-2	0.02000	0.27000
2.981E-2	-0.02000	0.24000
2.982E-2	0.08000	0.25000
2.982E-2	-0.02000	0.23000
2.982E-2	0.04000	0.24000
2.983E-2	-0.02000	0.24000
2.983E-2	0.04000	0.23000
2.984E-2	0.04000	0.25000
2.984E-2	-0.02000	0.24000
2.984E-2	0.02000	0.25000
2.985E-2	0.02000	0.25000
2.985E-2	0.04000	0.22000
2.986E-2	0.02000	0.25000
2.986E-2	-0.02000	0.24000
2.986E-2	0.04000	0.23000
2.987E-2	0.08000	0.25000
2.987E-2	0.02000	0.24000
2.988E-2	0.02000	0.25000
2.988E-2	0.08000	0.25000
2.988E-2	0.02000	0.24000
2.989E-2	0.04000	0.25000
2.989E-2	0.02000	0.24000
2.990E-2	-0.02000	0.25000
2.990E-2	0.04000	0.24000
2.990E-2	0.02000	0.25000
2.991E-2	0.04000	0.24000
2.991E-2	0.02000	0.24000
2.992E-2	0.04000	0.24000
2.992E-2	0.10000	0.22000
2.992E-2	0.02000	0.23000
2.993E-2	-0.02000	0.25000
2.993E-2	0.04000	0.24000
2.994E-2	0.06000	0.24000
2.994E-2	0.02000	0.24000
2.994E-2	0.02000	0.24000
2.995E-2	0.04000	0.22000
2.995E-2	0.02000	0.25000
2.996E-2	0.02000	0.24000
2.996E-2	0.08000	0.24000
2.996E-2	0.02000	0.24000
2.997E-2	0.04000	0.22000
2.997E-2	0.04000	0.25000
2.998E-2	0.02000	0.24000
2.998E-2	0.02000	0.25000
2.998E-2	0.04000	0.25000
2.999E-2	0.08000	0.24000
2.999E-2	0.02000	0.25000
3.000E-2	0.02000	0.24000
3.000E-2	0.06000	0.24000
3.000E-2	0.02000	0.25000
3.001E-2	0.02000	0.24000
3.001E-2	0.02000	0.22000
3.002E-2	0.04000	0.25000
3.002E-2	-0.02000	0.25000
3.002E-2	0.00000	0.24000
3.003E-2	0.00000	0.25000
3.003E-2	0.08000	0.25000
3.004E-2	0.02000	0.25000
3.004E-2	0.02000	0.26000
3.004E-2	0.00000	0.24000
3.005E-2	0.04000	0.22000
3.005E-2	0.04000	0.25000
3.006E-2	0.06000	0.24000
3.006E-2	-0.02000	0.24000
3.006E-2	0.04000	0.25000
3.007E-2	0.02000	0.24000
3.007E-2	0.02000	0.25000
3.008E-2	0.00000	0.24000
3.008E-2	0.00000	0.22000
3.008E-2	0.00000	0.23000
3.009E-2	0.02000	0.25000
3.009E-2	0.00000	0.24000
3.010E-2	0.04000	0.22000
3.010E-2	0.08000	0.25000
3.010E-2	0.02000	0.25000
3.011E-2	0.02000	0.25000
3.011E-2	0.04000	0.23000
3.012E-2	0.00000	0.25000
3.012E-2	0.02000	0.26000
3.012E-2	0.04000	0.24000
3.013E-2	0.00000	0.24000
3.013E-2	0.04000	0.23000
3.014E-2	0.00000	0.25000
3.014E-2	0.08000	0.25000
3.014E-2	0.02000	0.22000
3.015E-2	0.02000	0.23000
3.015E-2	0.04000	0.23000
3.016E-2	0.02000	0.25000
3.016E-2	0.02000	0.24000
3.016E-2	-0.02000	0.25000
3.017E-2	0.04000	0.24000
3.017E-2	0.02000	0.25000
3.018E-2	-0.02000	0.24000
3.018E-2	0.04000	0.25000
3.018E-2	0.00000	0.24000
3.019E-2	0.04000	0.24000
3.019E-2	0.02000	0.23000
3.020E-2	0.02000	0.25000
3.020E-2	0.02000	0.25000
3.020E-2	0.04000	0.23000
3.021E-2	0.02000	0.25000
3.021E-2	0.02000	0.24000
3.022E-2	0.02000	0.25000
3.022E-2	0.04000	0.24000
3.022E-2	0.06000	0.24000
3.023E-2	-0.02000	0.24000
3.023E-2	0.04000	0.24000
3.024E-2	0.04000	0.24000
3.024E-2	-0.02000	0.26000
3.024E-2	0.04000	0.24000
3.025E-2	0.08000	0.25000
3.025E-2	0.02000	0.25000
3.026E-2	0.00000	0.24000
3.026E-2	0.04000	0.25000
3.026E-2	0.02000	0.25000
3.027E-2	0.04000	0.24000
3.027E-2	0.02000	0.25000
3.028E-2	0.02000	0.25000
3.028E-2	0.06000	0.24000
3.028E-2	0.02000	0.24000
3.029E-2	0.00000	0.25000
3.029E-2	0.04000	0.25000
3.030E-2	0.04000	0.27000
3.030E-2	0.00000	0.24000
3.030E-2	0.04000	0.25000
3.031E-2	0.02000	0.25000
3.031E-2	-0.02000	0.24000
3.032E-2	0.04000	0.24000
3.032E-2	0.00000	0.25000
3.032E-2	0.06000	0.24000
3.033E-2	0.04000	0.24000
3.033E-2	0.04000	0.25000
3.034E-2	0.02000	0.24000
3.034E-2	0.04000	0.24000
3.034E-2	0.04000	0.25000
3.035E-2	0.02000	0.24000
3.035E-2	0.04000	0.25000
3.036E-2	0.02000	0.25000
3.036E-2	0.02000	0.25000
3.036E-2	0.00000	0.24000
3.037E-2	0.08000	0.25000
3.037E-2	0.02000	0.24000
3.038E-2	0.08000	0.24000
3.038E-2	-0.02000	0.24000
3.038E-2	0.08000	0.24000
3.039E-2	-0.02000	0.25000
3.039E-2	0.04000	0.24000
3.040E-2	0.00000	0.24000
3.040E-2	-0.02000	0.27000
3.040E-2	0.04000	0.24000
3.041E-2	0.00000	0.24000
3.041E-2	0.04000	0.24000
3.042E-2	0.02000	0.24000
3.042E-2	0.02000	0.26000
3.042E-2	0.02000	0.24000
3.043E-2	0.02000	0.25000
